datetime: 2014-01-01 02:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 4.2667300999892106 ,rms: nan
datetime: 2014-01-01 02:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 4.2668006580459235 ,rms: nan
datetime: 2014-01-01 02:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 4.2667652768780231 ,rms: nan
datetime: 2014-01-01 02:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 4.2667712529452988 ,rms: nan
datetime: 2014-01-01 02:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 4.2667712530999484 ,rms: nan
datetime: 2014-01-01 02:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 4.708783480889954 ,rms: nan
datetime: 2014-01-01 02:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 3.9374542551232365 ,rms: nan
datetime: 2014-01-01 02:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 4.0577559568992942 ,rms: nan
datetime: 2014-01-01 02:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 4.4371076436224222 ,rms: nan
datetime: 2014-01-01 02:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 4.4628099842355358 ,rms: nan
datetime: 2014-01-01 02:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 4.4696735032328094 ,rms: nan
datetime: 2014-01-01 02:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 4.4722241311088142 ,rms: nan
datetime: 2014-01-01 02:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 4.4721362305562122 ,rms: nan
datetime: 2014-01-01 02:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 4.4720076590279652 ,rms: nan
datetime: 2014-01-01 02:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 4.4720450609164377 ,rms: nan
datetime: 2014-01-01 02:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 4.4720399324436668 ,rms: nan
datetime: 2014-01-01 02:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 4.4720440345864469 ,rms: nan
datetime: 2014-01-01 02:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 4.4720440285098411 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 3.9515029904704408 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 3.6547286016505867 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 4.590798449907675 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 4.9386429874070172 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 4.9593332061693278 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 4.9498049611589146 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 4.9537039744023676 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 4.9532805259592623 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 4.9531866031246219 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 4.9532033524159438 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 4.9531850278477316 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 4.9531922845757395 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 4.9531918518376807 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 4.0194383759982317 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 3.0933933351827236 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 4.5796067938898757 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 4.9112091244303127 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 4.8153008150523151 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 4.8109692537070545 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 4.8148769029200675 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 4.8152925796672958 ,rms: 86.058859095588659
datetime: 2014-01-01 03:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 4.8148399254024614 ,rms: 85.007460547685483
datetime: 2014-01-01 03:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 4.814923371090515 ,rms: 84.632697016641345
datetime: 2014-01-01 03:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 4.8148957769905474 ,rms: 84.127708143283513
datetime: 2014-01-01 03:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 4.8148948068138004 ,rms: 83.885344310138038
datetime: 2014-01-01 03:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 4.8148954211020438 ,rms: 83.813792235009373
datetime: 2014-01-01 03:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 4.1237612153686012 ,rms: 14.748191650082424
datetime: 2014-01-01 03:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 3.5859900744567437 ,rms: 41.740807440069844
datetime: 2014-01-01 03:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 4.5510674980198464 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 4.8993183786024845 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 4.8895464205166617 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 4.8640073641967074 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 4.8684375151173613 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 4.8684244614641994 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 4.8684587061768898 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 4.868458604441722 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 4.8684573213059439 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 4.8684612207619171 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 4.8684598179809289 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 3.9903542782751784 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 3.619768623948354 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 4.5212954507246002 ,rms: 20.963314919105109
datetime: 2014-01-01 03:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 4.9706462984846738 ,rms: 19.567878903770428
datetime: 2014-01-01 03:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 4.9659079599012843 ,rms: 9.2088236462715756
datetime: 2014-01-01 03:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 4.9497714373865929 ,rms: 9.6887979950857037
datetime: 2014-01-01 03:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 4.9553290828631305 ,rms: 9.7399228537216338
datetime: 2014-01-01 03:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 4.955590922860619 ,rms: 9.4347373952857261
datetime: 2014-01-01 03:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 4.9551655066606859 ,rms: 9.2188892713462032
datetime: 2014-01-01 03:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 4.9552496239236481 ,rms: 9.0767302493805495
datetime: 2014-01-01 03:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 4.9552222049225998 ,rms: 9.1136600062229061
datetime: 2014-01-01 03:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 4.955221373266518 ,rms: 9.0777429931933931
datetime: 2014-01-01 03:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 4.9552219086922973 ,rms: 9.0874298807296405
datetime: 2014-01-01 03:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 3.9515029904704408 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 3.5871345596975375 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 4.5603355367946374 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 4.9429491121458193 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 4.924757036240937 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 4.9026546874394263 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 4.9082635162698161 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 4.9087787600875981 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 4.9083709276273 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 4.9084534663873471 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 4.9084277210540144 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 4.9084272276273273 ,rms: nan
datetime: 2014-01-01 03:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 4.9084285924618287 ,rms: nan
datetime: 2014-01-01 04:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 5.3570365685199208 ,rms: nan
datetime: 2014-01-01 04:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 4.2422525587157134 ,rms: 19.972935170239719
datetime: 2014-01-01 04:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 4.7427859328387365 ,rms: 35.111368509706203
datetime: 2014-01-01 04:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 4.9101545610048687 ,rms: 47.870087003740117
datetime: 2014-01-01 04:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 4.9477327136553706 ,rms: 61.622041298134562
datetime: 2014-01-01 04:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 4.9421504109361267 ,rms: 64.214285056170496
datetime: 2014-01-01 04:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 4.9454768602341908 ,rms: 66.72727974477155
datetime: 2014-01-01 04:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 4.945692923197007 ,rms: 69.660812478399606
datetime: 2014-01-01 04:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 4.9455314832123936 ,rms: 71.699750860623993
datetime: 2014-01-01 04:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 4.945650709938084 ,rms: 72.896965942556392
datetime: 2014-01-01 04:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 4.9456238267645531 ,rms: 73.067414885472331
datetime: 2014-01-01 04:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 4.9456266493485819 ,rms: 73.293198120930697
datetime: 2014-01-01 04:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 4.9456257388400555 ,rms: 73.425007127555432
datetime: 2014-01-01 04:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 5.1439514604557797 ,rms: nan
datetime: 2014-01-01 04:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 4.5430241712903641 ,rms: nan
datetime: 2014-01-01 04:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 5.1910205867226678 ,rms: nan
datetime: 2014-01-01 04:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 5.1793982375612373 ,rms: nan
datetime: 2014-01-01 04:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 5.2060669217608559 ,rms: nan
datetime: 2014-01-01 04:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 5.1958455338421556 ,rms: nan
datetime: 2014-01-01 04:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 5.200958771334216 ,rms: nan
datetime: 2014-01-01 04:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 5.2009648119787988 ,rms: nan
datetime: 2014-01-01 04:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 5.2006530945113614 ,rms: nan
datetime: 2014-01-01 04:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 5.2007989348324699 ,rms: nan
datetime: 2014-01-01 04:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 5.2007606541662588 ,rms: nan
datetime: 2014-01-01 04:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 5.2007678630648559 ,rms: nan
datetime: 2014-01-01 04:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 5.2007665260243066 ,rms: nan
datetime: 2014-01-01 04:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 5.3570365685199208 ,rms: nan
datetime: 2014-01-01 04:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 4.2422525587157134 ,rms: 56.153800075712731
datetime: 2014-01-01 04:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 4.6357985204764791 ,rms: 41.940257136291493
datetime: 2014-01-01 04:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 4.7981260427363059 ,rms: 40.565670530059393
datetime: 2014-01-01 04:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 4.8285533284412896 ,rms: 32.025087404021541
datetime: 2014-01-01 04:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 4.8174775220798223 ,rms: 26.932306800975432
datetime: 2014-01-01 04:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 4.8223413754863937 ,rms: 25.142729735565677
datetime: 2014-01-01 04:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 4.8225381579029722 ,rms: 25.316378592355512
datetime: 2014-01-01 04:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 4.8223626397078956 ,rms: 24.75910066800953
datetime: 2014-01-01 04:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 4.8224844465388523 ,rms: 24.597778225611385
datetime: 2014-01-01 04:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 4.8224579074709286 ,rms: 24.636073387684071
datetime: 2014-01-01 04:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 4.8224611763614025 ,rms: 24.575500607107021
datetime: 2014-01-01 04:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 4.8224602319723848 ,rms: 24.56933113773335
datetime: 2014-01-01 04:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 5.3308264709491597 ,rms: nan
datetime: 2014-01-01 04:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 4.2379135419928282 ,rms: nan
datetime: 2014-01-01 04:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 4.2162639221655827 ,rms: nan
datetime: 2014-01-01 04:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 4.3560867286318246 ,rms: nan
datetime: 2014-01-01 04:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 4.4108757868623156 ,rms: nan
datetime: 2014-01-01 04:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 4.3985380125841145 ,rms: nan
datetime: 2014-01-01 04:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 4.4036520522104539 ,rms: nan
datetime: 2014-01-01 04:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 4.4041076885755466 ,rms: nan
datetime: 2014-01-01 04:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 4.4039450859584663 ,rms: nan
datetime: 2014-01-01 04:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 4.4041144385523712 ,rms: nan
datetime: 2014-01-01 04:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 4.4040838696144728 ,rms: nan
datetime: 2014-01-01 04:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 4.4040886867720213 ,rms: nan
datetime: 2014-01-01 04:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 4.4040877370236329 ,rms: nan
datetime: 2014-01-01 04:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 5.1439514604557779 ,rms: nan
datetime: 2014-01-01 04:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 4.2689613793437493 ,rms: nan
datetime: 2014-01-01 04:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 4.8448664916203006 ,rms: 39.346660751616838
datetime: 2014-01-01 04:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 4.8808038612718869 ,rms: 18.324430757023283
datetime: 2014-01-01 04:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 4.9266421358768078 ,rms: 21.850499065962431
datetime: 2014-01-01 04:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 4.9160063236087179 ,rms: 10.096302156285011
datetime: 2014-01-01 04:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 4.9214047273158616 ,rms: 10.490952005605321
datetime: 2014-01-01 04:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 4.921474355088538 ,rms: 9.1229373607706066
datetime: 2014-01-01 04:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 4.9213342469486161 ,rms: 8.6257351585598006
datetime: 2014-01-01 04:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 4.9214495752599428 ,rms: 8.0024287711566693
datetime: 2014-01-01 04:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 4.9214232740112633 ,rms: 8.0289878519798705
datetime: 2014-01-01 04:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 4.9214264507929721 ,rms: 7.9396102209822272
datetime: 2014-01-01 04:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 4.9214254951903698 ,rms: 7.9102556244580713
datetime: 2014-01-01 05:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 6.5942355639900336 ,rms: nan
datetime: 2014-01-01 05:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 4.6020973149909121 ,rms: 11.165603538908709
datetime: 2014-01-01 05:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 4.5177621925730751 ,rms: 2.2806460710639263
datetime: 2014-01-01 05:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 4.866489080404973 ,rms: 12.502574032204798
datetime: 2014-01-01 05:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 4.8226864683735453 ,rms: 15.744256315023886
datetime: 2014-01-01 05:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 4.8088171818912118 ,rms: 16.83090442511352
datetime: 2014-01-01 05:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 4.815424432454555 ,rms: 17.756961718875882
datetime: 2014-01-01 05:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 4.8183721845046419 ,rms: 18.833559301865598
datetime: 2014-01-01 05:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 4.8175724463475404 ,rms: 19.183272748470706
datetime: 2014-01-01 05:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 4.8177952413850802 ,rms: 19.596019242005831
datetime: 2014-01-01 05:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 4.8177221841887681 ,rms: 19.427377870942003
datetime: 2014-01-01 05:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 4.8177085794749921 ,rms: 19.553853317010358
datetime: 2014-01-01 05:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 4.8177108641216826 ,rms: 19.589633645813294
datetime: 2014-01-01 05:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 6.2577289886366199 ,rms: nan
datetime: 2014-01-01 05:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 4.404849121331365 ,rms: nan
datetime: 2014-01-01 05:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 4.4667313582145676 ,rms: nan
datetime: 2014-01-01 05:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 4.7995995626753762 ,rms: nan
datetime: 2014-01-01 05:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 4.7333243301077221 ,rms: nan
datetime: 2014-01-01 05:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 4.7227672039660238 ,rms: nan
datetime: 2014-01-01 05:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 4.7290140697542205 ,rms: nan
datetime: 2014-01-01 05:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 4.7321873866865687 ,rms: nan
datetime: 2014-01-01 05:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 4.7313654816351267 ,rms: nan
datetime: 2014-01-01 05:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 4.7316017000298656 ,rms: 14.046704402465224
datetime: 2014-01-01 05:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 4.7315251100876319 ,rms: 15.816798709707481
datetime: 2014-01-01 05:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 4.7315111921932642 ,rms: 16.185618614717708
datetime: 2014-01-01 05:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 4.7315136128786595 ,rms: 16.025495533167618
datetime: 2014-01-01 05:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 6.2344169279403534 ,rms: nan
datetime: 2014-01-01 05:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 4.7194316487106907 ,rms: 33.172429551576755
datetime: 2014-01-01 05:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 4.4494766554740846 ,rms: nan
datetime: 2014-01-01 05:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 4.7528787413470166 ,rms: 19.080925748816213
datetime: 2014-01-01 05:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 4.7000663001454583 ,rms: 11.287641724049816
datetime: 2014-01-01 05:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 4.6837408262446436 ,rms: 14.092370016525603
datetime: 2014-01-01 05:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 4.6896523188010013 ,rms: 14.325536309516641
datetime: 2014-01-01 05:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 4.6927734229558657 ,rms: 15.110371842930075
datetime: 2014-01-01 05:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 4.6919051902759659 ,rms: 14.808114741660622
datetime: 2014-01-01 05:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 4.692144108462224 ,rms: 14.783216778276431
datetime: 2014-01-01 05:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 4.6920706113095285 ,rms: 14.791358295490692
datetime: 2014-01-01 05:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 4.6920564538134926 ,rms: 14.76329728593673
datetime: 2014-01-01 05:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 4.6920587305135024 ,rms: 14.783342776734116
datetime: 2014-01-01 05:00:00 ,level: 6 ,nearest: |[4.0882, 5.625]| ,std: 6.5869764599727851 ,rms: nan
datetime: 2014-01-01 05:00:00 ,level: 7 ,nearest: |[2.0441, 2.8125]| ,std: 4.9663463796881402 ,rms: nan
datetime: 2014-01-01 05:00:00 ,level: 8 ,nearest: |[1.0146, 1.40625]| ,std: 4.5961162894106895 ,rms: 34.186956273995904
datetime: 2014-01-01 05:00:00 ,level: 9 ,nearest: |[0.50541, 0.70312]| ,std: 4.9061790756388275 ,rms: 44.309008944040116
datetime: 2014-01-01 05:00:00 ,level: 10 ,nearest: |[0.25223, 0.35156]| ,std: 4.8669961123190024 ,rms: 30.361054590008742
datetime: 2014-01-01 05:00:00 ,level: 11 ,nearest: |[0.12612, 0.17578]| ,std: 4.8535001785688534 ,rms: 32.666698926513327
datetime: 2014-01-01 05:00:00 ,level: 12 ,nearest: |[0.06303, 0.08789]| ,std: 4.8602589723626624 ,rms: 30.327751529893732
datetime: 2014-01-01 05:00:00 ,level: 13 ,nearest: |[0.03151, 0.04395]| ,std: 4.863104816405337 ,rms: 31.037238712650741
datetime: 2014-01-01 05:00:00 ,level: 14 ,nearest: |[0.01575, 0.02197]| ,std: 4.8622625127820545 ,rms: 31.021938787767034
datetime: 2014-01-01 05:00:00 ,level: 15 ,nearest: |[0.00788, 0.01099]| ,std: 4.8624898829306602 ,rms: 30.743756326020492
datetime: 2014-01-01 05:00:00 ,level: 16 ,nearest: |[0.00394, 0.00549]| ,std: 4.8624176895743014 ,rms: 30.852960128146997
datetime: 2014-01-01 05:00:00 ,level: 17 ,nearest: |[0.00197, 0.00275]| ,std: 4.8624040371838086 ,rms: 30.805254195180623
datetime: 2014-01-01 05:00:00 ,level: 18 ,nearest: |[0.00098, 0.00137]| ,std: 4.8624061788463422 ,rms: 30.839786838625152
